order_id,customer_id,product,category,quantity,unit_price,sales,profit,date,region,discount_pct
ORD00383,CUST0089,Machine Learning A-Z,Books,2,779.0,1558.0,557.4,2023-07-11,Central,5.0
ORD01064,CUST0233,Non-stick Cookware Set,Home & Kitchen,5,5440.0,27200.0,6521.5,2023-07-11,West,20.0
ORD01518,CUST0123,Business Analytics,Books,3,493.0,1479.0,464.24,2023-07-11,South,15.0
ORD01728,CUST0244,Winter Jacket,Clothing,3,4930.0,14790.0,6368.51,2023-07-11,East,15.0
ORD00199,CUST0284,Machine Learning A-Z,Books,4,656.0,2624.0,1087.21,2023-07-12,North,20.0
ORD00560,CUST0072,Winter Jacket,Clothing,1,5800,5800,2158.59,2023-07-12,West,0
ORD00955,CUST0053,Coffee Maker Pro,Home & Kitchen,2,3780.0,7560.0,1762.74,2023-07-12,South,10.0
ORD00312,CUST0118,Jump Rope Pro,Sports,4,380,1520,376.84,2023-07-13,South,0
ORD00413,CUST0014,Protein Shaker,Sports,2,405.0,810.0,266.69,2023-07-13,East,10.0
ORD00634,CUST0043,Python Mastery,Books,5,675.0,3375.0,1288.34,2023-07-13,East,10.0
ORD00875,CUST0184,Data Science Handbook,Books,1,552.5,552.5,214.15,2023-07-14,West,15.0
ORD00230,CUST0279,Jump Rope Pro,Sports,3,380,1140,405.38,2023-07-15,West,0
ORD00742,CUST0046,Bed Sheet Set,Home & Kitchen,4,2660.0,10640.0,2710.97,2023-07-15,North,5.0
ORD01703,CUST0218,Business Analytics,Books,5,522.0,2610.0,1240.43,2023-07-15,South,10.0
ORD01364,CUST0062,Sports Shorts,Clothing,5,765.0,3825.0,1581.57,2023-07-17,North,15.0
ORD00577,CUST0280,Running Shoes,Clothing,2,3600.0,7200.0,2843.88,2023-07-18,Central,20.0
ORD00900,CUST0233,Cotton T-Shirt Pack,Clothing,4,1200,4800,1330.95,2023-07-18,South,0
ORD00519,CUST0299,Data Science Handbook,Books,5,650,3250,1281.94,2023-07-19,Central,0
ORD01704,CUST0092,Business Analytics,Books,2,551.0,1102.0,410.16,2023-07-19,North,5.0
ORD01928,CUST0033,Laptop Pro X1,Electronics,4,72250.0,289000.0,27778.89,2023-07-19,Central,15.0
ORD00434,CUST0238,Resistance Bands Set,Sports,5,1140.0,5700.0,2277.73,2023-07-20,East,5.0
ORD00668,CUST0139,Slim Fit Jeans,Clothing,5,2090.0,10450.0,4402.19,2023-07-20,South,5.0
ORD00740,CUST0287,Winter Jacket,Clothing,4,5510.0,22040.0,8385.11,2023-07-20,South,5.0
ORD01488,CUST0216,Mechanical Keyboard,Electronics,3,5200.0,15600.0,1747.39,2023-07-21,West,20.0
ORD01996,CUST0202,Protein Shaker,Sports,1,360.0,360.0,141.43,2023-07-21,South,20.0
ORD00111,CUST0120,Data Science Handbook,Books,5,552.5,2762.5,1272.91,2023-07-22,East,15.0
ORD00193,CUST0180,Running Shoes,Clothing,2,4500,9000,2513.6,2023-07-22,South,0
ORD01246,CUST0041,Sports Shorts,Clothing,4,900,3600,1018.19,2023-07-22,West,0
ORD01810,CUST0101,Air Fryer Deluxe,Home & Kitchen,1,7125.0,7125.0,1514.12,2023-07-22,West,5.0
ORD01985,CUST0140,Resistance Bands Set,Sports,2,1020.0,2040.0,596.37,2023-07-22,Central,15.0
ORD01442,CUST0048,Slim Fit Jeans,Clothing,3,1760.0,5280.0,1633.53,2023-07-23,West,20.0
ORD01664,CUST0033,Bed Sheet Set,Home & Kitchen,5,2800,14000,3560.41,2023-07-23,North,0
ORD01733,CUST0086,Sports Shorts,Clothing,5,765.0,3825.0,1677.53,2023-07-23,East,15.0
ORD00898,CUST0167,Slim Fit Jeans,Clothing,1,2200,2200,874.61,2023-07-24,South,0
ORD01569,CUST0231,Air Fryer Deluxe,Home & Kitchen,2,6375.0,12750.0,3647.35,2023-07-24,West,15.0
ORD01720,CUST0162,Sports Shorts,Clothing,2,720.0,1440.0,414.21,2023-07-24,West,20.0
ORD00501,CUST0070,Jump Rope Pro,Sports,5,380,1900,477.42,2023-07-25,Central,0
ORD01580,CUST0135,Jump Rope Pro,Sports,1,380,380,112.42,2023-07-25,North,0
ORD01735,CUST0203,Blender 1000W,Home & Kitchen,4,3500,14000,4183.08,2023-07-25,South,0
ORD01843,CUST0300,Coffee Maker Pro,Home & Kitchen,5,3990.0,19950.0,5945.94,2023-07-25,East,5.0
ORD01932,CUST0130,Winter Jacket,Clothing,1,5800,5800,1752.19,2023-07-25,West,0
ORD00462,CUST0270,Slim Fit Jeans,Clothing,1,2200,2200,953.87,2023-07-26,West,0
ORD01005,CUST0287,Clean Code,Books,4,442.0,1768.0,850.64,2023-07-26,West,15.0
ORD01089,CUST0079,Data Science Handbook,Books,3,520.0,1560.0,510.99,2023-07-26,East,20.0
ORD01846,CUST0036,Protein Shaker,Sports,3,450,1350,456.93,2023-07-26,East,0
ORD00766,CUST0008,USB-C Hub,Electronics,4,3200,12800,1974.23,2023-07-27,East,0
ORD00419,CUST0079,Foam Roller,Sports,1,950,950,222.51,2023-07-28,East,0
ORD01318,CUST0043,Clean Code,Books,4,442.0,1768.0,581.05,2023-07-28,East,15.0
ORD01244,CUST0036,USB-C Hub,Electronics,1,2720.0,2720.0,487.43,2023-07-29,South,15.0
ORD01245,CUST0089,Slim Fit Jeans,Clothing,5,1760.0,8800.0,3599.61,2023-07-29,Central,20.0
ORD00533,CUST0064,Clean Code,Books,3,494.0,1482.0,652.63,2023-07-30,Central,5.0
ORD01599,CUST0010,Clean Code,Books,4,494.0,1976.0,610.35,2023-07-30,West,5.0
ORD00371,CUST0060,Data Science Handbook,Books,3,650,1950,718.8,2023-07-31,South,0
ORD00392,CUST0085,Jump Rope Pro,Sports,2,304.0,608.0,156.37,2023-07-31,Central,20.0
ORD01209,CUST0215,Sports Shorts,Clothing,1,855.0,855.0,377.07,2023-07-31,West,5.0
ORD01784,CUST0166,Python Mastery,Books,3,750,2250,1077.5,2023-07-31,South,0
ORD00442,CUST0209,Business Analytics,Books,5,580,2900,1429.49,2023-08-01,North,0
ORD01573,CUST0175,Yoga Mat Premium,Sports,5,1710.0,8550.0,2173.62,2023-08-01,South,5.0
ORD01848,CUST0064,Winter Jacket,Clothing,1,5510.0,5510.0,2333.52,2023-08-02,West,5.0
ORD00746,CUST0057,Smart Watch Series 5,Electronics,4,20900.0,83600.0,6878.17,2023-08-03,East,5.0
ORD00894,CUST0082,Python Mastery,Books,1,637.5,637.5,237.68,2023-08-03,North,15.0
ORD00045,CUST0055,Air Fryer Deluxe,Home & Kitchen,2,7500,15000,3633.95,2023-08-04,Central,0
ORD00589,CUST0086,Laptop Pro X1,Electronics,5,85000,425000,60644.66,2023-08-04,Central,0
ORD00622,CUST0170,Winter Jacket,Clothing,4,4930.0,19720.0,6818.44,2023-08-04,North,15.0
ORD01560,CUST0082,Air Fryer Deluxe,Home & Kitchen,5,6000.0,30000.0,9874.6,2023-08-04,East,20.0
ORD00108,CUST0031,Bed Sheet Set,Home & Kitchen,1,2240.0,2240.0,517.82,2023-08-05,Central,20.0
ORD00399,CUST0033,Business Analytics,Books,4,580,2320,1145.21,2023-08-05,Central,0
ORD01033,CUST0241,Laptop Pro X1,Electronics,3,72250.0,216750.0,25957.0,2023-08-06,South,15.0
ORD01265,CUST0250,Cotton T-Shirt Pack,Clothing,5,1200,6000,2040.79,2023-08-06,South,0
ORD01509,CUST0136,Business Analytics,Books,5,580,2900,1075.57,2023-08-06,North,0
ORD00583,CUST0275,Machine Learning A-Z,Books,1,820,820,282.28,2023-08-07,West,0
ORD01230,CUST0107,Resistance Bands Set,Sports,4,1140.0,4560.0,1102.36,2023-08-07,Central,5.0
ORD01981,CUST0238,Protein Shaker,Sports,4,450,1800,604.66,2023-08-07,Central,0
ORD01651,CUST0102,Coffee Maker Pro,Home & Kitchen,5,3360.0,16800.0,5182.67,2023-08-08,North,20.0
ORD01833,CUST0035,Wireless Headphones,Electronics,3,6800.0,20400.0,2541.51,2023-08-08,East,20.0
ORD01951,CUST0092,Foam Roller,Sports,3,807.5,2422.5,837.83,2023-08-08,Central,15.0
ORD00179,CUST0036,Jump Rope Pro,Sports,1,380,380,134.63,2023-08-09,South,0
ORD01030,CUST0196,Blender 1000W,Home & Kitchen,4,2800.0,11200.0,2587.1,2023-08-09,South,20.0
ORD01422,CUST0238,Cotton T-Shirt Pack,Clothing,1,1020.0,1020.0,302.24,2023-08-09,North,15.0
ORD01696,CUST0243,Protein Shaker,Sports,2,450,900,324.91,2023-08-10,South,0
ORD00410,CUST0078,Coffee Maker Pro,Home & Kitchen,5,3570.0,17850.0,4754.48,2023-08-11,West,15.0
ORD01188,CUST0113,Wireless Headphones,Electronics,4,6800.0,27200.0,2813.53,2023-08-12,South,20.0
ORD01379,CUST0132,USB-C Hub,Electronics,5,3200,16000,2586.96,2023-08-14,Central,0
ORD01649,CUST0019,Sports Shorts,Clothing,2,900,1800,661.08,2023-08-14,North,0
ORD00717,CUST0270,Clean Code,Books,5,520,2600,805.52,2023-08-15,Central,0
ORD01146,CUST0099,Non-stick Cookware Set,Home & Kitchen,5,5780.0,28900.0,7094.28,2023-08-15,North,15.0
ORD01661,CUST0113,Blender 1000W,Home & Kitchen,1,3500,3500,935.01,2023-08-15,East,0
ORD00368,CUST0170,Jump Rope Pro,Sports,1,380,380,90.34,2023-08-16,West,0
ORD00514,CUST0019,Clean Code,Books,5,416.0,2080.0,703.0,2023-08-16,Central,20.0
ORD00728,CUST0266,Yoga Mat Premium,Sports,3,1800,5400,1479.92,2023-08-16,South,0
ORD00905,CUST0220,Air Fryer Deluxe,Home & Kitchen,2,7500,15000,3977.06,2023-08-16,South,0
ORD01288,CUST0187,Business Analytics,Books,5,493.0,2465.0,1036.1,2023-08-16,South,15.0
ORD01646,CUST0071,Air Fryer Deluxe,Home & Kitchen,1,7500,7500,2404.1,2023-08-16,East,0
ORD01878,CUST0204,Resistance Bands Set,Sports,2,1200,2400,890.89,2023-08-16,Central,0
ORD00819,CUST0234,Data Science Handbook,Books,4,617.5,2470.0,855.46,2023-08-18,East,5.0
ORD01283,CUST0274,Wireless Headphones,Electronics,1,6800.0,6800.0,1014.41,2023-08-18,West,20.0
ORD01403,CUST0236,Running Shoes,Clothing,5,4275.0,21375.0,6380.43,2023-08-18,South,5.0
ORD00251,CUST0156,Resistance Bands Set,Sports,2,1200,2400,931.81,2023-08-19,South,0
ORD00755,CUST0132,Air Fryer Deluxe,Home & Kitchen,1,6750.0,6750.0,2310.98,2023-08-19,West,10.0
ORD00286,CUST0123,Foam Roller,Sports,1,807.5,807.5,309.22,2023-08-20,South,15.0
ORD00765,CUST0199,Coffee Maker Pro,Home & Kitchen,4,4200,16800,3772.74,2023-08-20,West,0
ORD01867,CUST0049,Slim Fit Jeans,Clothing,3,1980.0,5940.0,1610.01,2023-08-20,West,10.0
ORD00054,CUST0236,Cotton T-Shirt Pack,Clothing,3,960.0,2880.0,1178.12,2023-08-22,East,20.0
ORD00968,CUST0093,Data Science Handbook,Books,4,617.5,2470.0,846.85,2023-08-22,East,5.0
ORD01808,CUST0033,Wireless Headphones,Electronics,5,8500,42500,3658.68,2023-08-22,South,0
ORD01905,CUST0256,Coffee Maker Pro,Home & Kitchen,3,4200,12600,3685.0,2023-08-22,North,0
ORD00632,CUST0216,Machine Learning A-Z,Books,1,697.0,697.0,282.96,2023-08-23,East,15.0
ORD01330,CUST0142,Protein Shaker,Sports,5,382.5,1912.5,724.17,2023-08-23,West,15.0
ORD01354,CUST0093,Foam Roller,Sports,5,807.5,4037.5,1349.36,2023-08-23,South,15.0
ORD01854,CUST0159,Non-stick Cookware Set,Home & Kitchen,4,5440.0,21760.0,6480.13,2023-08-23,North,20.0
ORD00903,CUST0081,Running Shoes,Clothing,2,4050.0,8100.0,3596.62,2023-08-24,Central,10.0
ORD00073,CUST0172,Running Shoes,Clothing,5,4500,22500,6247.68,2023-08-25,East,0
ORD00437,CUST0031,Clean Code,Books,3,520,1560,481.7,2023-08-26,South,0
ORD00645,CUST0100,Protein Shaker,Sports,5,405.0,2025.0,633.51,2023-08-26,North,10.0
ORD01641,CUST0087,Python Mastery,Books,3,675.0,2025.0,912.65,2023-08-26,East,10.0
ORD01675,CUST0232,Yoga Mat Premium,Sports,5,1800,9000,2623.7,2023-08-26,South,0
ORD00160,CUST0106,Sports Shorts,Clothing,5,900,4500,1652.74,2023-08-27,North,0
ORD01237,CUST0120,Machine Learning A-Z,Books,5,697.0,3485.0,1734.4,2023-08-27,Central,15.0
ORD00440,CUST0162,Non-stick Cookware Set,Home & Kitchen,3,6800,20400,5465.44,2023-08-28,West,0
ORD01731,CUST0173,Bed Sheet Set,Home & Kitchen,4,2800,11200,2307.42,2023-08-28,West,0
ORD00154,CUST0024,Wireless Headphones,Electronics,3,8075.0,24225.0,2219.3,2023-08-29,North,5.0
ORD00896,CUST0081,Resistance Bands Set,Sports,4,1080.0,4320.0,1040.65,2023-08-29,North,10.0
ORD01917,CUST0135,Non-stick Cookware Set,Home & Kitchen,3,6800,20400,6834.16,2023-08-29,West,0
ORD01003,CUST0137,Winter Jacket,Clothing,2,5800,11600,4493.5,2023-08-30,East,0
ORD01681,CUST0251,Sports Shorts,Clothing,4,900,3600,1590.82,2023-08-30,Central,0
ORD00051,CUST0287,Smart Watch Series 5,Electronics,5,18700.0,93500.0,8925.07,2023-08-31,West,15.0
ORD00245,CUST0261,Running Shoes,Clothing,1,4500,4500,1837.86,2023-08-31,South,0
ORD00439,CUST0291,Data Science Handbook,Books,4,552.5,2210.0,1089.18,2023-08-31,North,15.0
ORD01566,CUST0055,Slim Fit Jeans,Clothing,4,2200,8800,3537.44,2023-08-31,West,0
ORD00210,CUST0225,Resistance Bands Set,Sports,4,1200,4800,1640.38,2023-09-01,North,0
ORD00436,CUST0001,Smart Watch Series 5,Electronics,3,22000,66000,6634.28,2023-09-01,West,0
ORD01973,CUST0145,Jump Rope Pro,Sports,4,361.0,1444.0,554.27,2023-09-01,Central,5.0
ORD01174,CUST0002,Python Mastery,Books,2,712.5,1425.0,605.32,2023-09-02,South,5.0
ORD01898,CUST0056,Data Science Handbook,Books,1,585.0,585.0,186.6,2023-09-02,Central,10.0
ORD01280,CUST0087,Jump Rope Pro,Sports,1,361.0,361.0,122.48,2023-09-04,West,5.0
ORD01301,CUST0223,Bed Sheet Set,Home & Kitchen,4,2800,11200,2297.11,2023-09-04,South,0
ORD01554,CUST0012,Python Mastery,Books,2,600.0,1200.0,538.7,2023-09-04,South,20.0
ORD00321,CUST0212,Mechanical Keyboard,Electronics,5,5850.0,29250.0,2732.22,2023-09-06,West,10.0
ORD00159,CUST0109,Data Science Handbook,Books,1,650,650,297.28,2023-09-07,Central,0
ORD00190,CUST0236,Coffee Maker Pro,Home & Kitchen,1,3990.0,3990.0,1303.42,2023-09-07,East,5.0
ORD01238,CUST0064,Mechanical Keyboard,Electronics,2,5525.0,11050.0,1357.49,2023-09-07,East,15.0
ORD01761,CUST0134,Sports Shorts,Clothing,5,810.0,4050.0,1449.22,2023-09-07,East,10.0
ORD01914,CUST0116,Cotton T-Shirt Pack,Clothing,2,1200,2400,605.96,2023-09-07,West,0
ORD01526,CUST0211,Wireless Headphones,Electronics,2,8500,17000,2206.31,2023-09-08,South,0
ORD01593,CUST0155,Winter Jacket,Clothing,5,5800,29000,12290.03,2023-09-08,East,0
ORD00330,CUST0079,Business Analytics,Books,3,580,1740,654.18,2023-09-09,South,0
ORD00770,CUST0056,Mechanical Keyboard,Electronics,4,5200.0,20800.0,3489.76,2023-09-09,West,20.0
ORD01831,CUST0154,Cotton T-Shirt Pack,Clothing,2,1080.0,2160.0,578.02,2023-09-09,Central,10.0
ORD00071,CUST0229,Machine Learning A-Z,Books,4,779.0,3116.0,1096.33,2023-09-11,South,5.0
ORD00260,CUST0164,Yoga Mat Premium,Sports,4,1800,7200,1930.64,2023-09-11,South,0
ORD00699,CUST0063,Data Science Handbook,Books,4,520.0,2080.0,1029.59,2023-09-11,South,20.0
ORD01183,CUST0097,Slim Fit Jeans,Clothing,3,1760.0,5280.0,1476.89,2023-09-11,Central,20.0
ORD01258,CUST0134,Wireless Headphones,Electronics,4,7225.0,28900.0,2737.89,2023-09-11,Central,15.0
ORD00030,CUST0032,Laptop Pro X1,Electronics,3,68000.0,204000.0,33898.12,2023-09-12,West,20.0
ORD00261,CUST0026,Slim Fit Jeans,Clothing,4,1760.0,7040.0,2626.45,2023-09-12,East,20.0
ORD00444,CUST0021,Bed Sheet Set,Home & Kitchen,3,2800,8400,1794.93,2023-09-12,South,0
ORD00549,CUST0268,Bed Sheet Set,Home & Kitchen,1,2660.0,2660.0,796.02,2023-09-12,Central,5.0
ORD01274,CUST0063,Mechanical Keyboard,Electronics,3,5525.0,16575.0,2571.51,2023-09-12,Central,15.0
ORD01814,CUST0264,Jump Rope Pro,Sports,3,380,1140,428.76,2023-09-12,East,0
ORD01022,CUST0157,Python Mastery,Books,5,750,3750,1208.12,2023-09-13,East,0
ORD00213,CUST0215,Foam Roller,Sports,2,760.0,1520.0,499.84,2023-09-14,South,20.0
ORD00403,CUST0155,Cotton T-Shirt Pack,Clothing,3,1200,3600,1371.3,2023-09-14,South,0
ORD00698,CUST0201,Smart Watch Series 5,Electronics,5,20900.0,104500.0,10257.76,2023-09-14,North,5.0
ORD01220,CUST0176,Clean Code,Books,2,494.0,988.0,303.86,2023-09-14,West,5.0
ORD01478,CUST0254,Blender 1000W,Home & Kitchen,5,3325.0,16625.0,5625.11,2023-09-14,West,5.0
ORD01539,CUST0166,Jump Rope Pro,Sports,2,323.0,646.0,231.38,2023-09-14,Central,15.0
ORD00507,CUST0068,USB-C Hub,Electronics,5,2560.0,12800.0,1034.83,2023-09-16,South,20.0
ORD00508,CUST0141,Protein Shaker,Sports,4,360.0,1440.0,407.19,2023-09-16,West,20.0
ORD01730,CUST0295,Jump Rope Pro,Sports,4,361.0,1444.0,534.48,2023-09-16,West,5.0
ORD00633,CUST0180,Clean Code,Books,5,520,2600,1001.25,2023-09-18,Central,0
ORD00726,CUST0289,Resistance Bands Set,Sports,2,1140.0,2280.0,815.85,2023-09-18,Central,5.0
ORD00185,CUST0105,Laptop Pro X1,Electronics,2,68000.0,136000.0,12746.39,2023-09-19,East,20.0
ORD00748,CUST0010,Resistance Bands Set,Sports,5,1020.0,5100.0,1605.6,2023-09-19,West,15.0
ORD00539,CUST0047,Python Mastery,Books,1,637.5,637.5,283.51,2023-09-20,Central,15.0
ORD01959,CUST0035,Winter Jacket,Clothing,5,5800,29000,8220.73,2023-09-20,South,0
ORD00672,CUST0172,USB-C Hub,Electronics,3,3200,9600,1305.94,2023-09-21,East,0
ORD00849,CUST0143,Yoga Mat Premium,Sports,2,1620.0,3240.0,876.66,2023-09-21,East,10.0
ORD01864,CUST0001,Python Mastery,Books,4,712.5,2850.0,1367.74,2023-09-21,East,5.0
ORD01933,CUST0042,Running Shoes,Clothing,4,3600.0,14400.0,3870.8,2023-09-21,East,20.0
ORD00592,CUST0286,Running Shoes,Clothing,5,3600.0,18000.0,5319.52,2023-09-22,North,20.0
ORD00624,CUST0263,Cotton T-Shirt Pack,Clothing,5,1200,6000,1567.09,2023-09-22,North,0
ORD00948,CUST0186,Mechanical Keyboard,Electronics,4,5850.0,23400.0,2892.4,2023-09-22,Central,10.0
ORD01955,CUST0080,Data Science Handbook,Books,5,650,3250,1379.15,2023-09-22,South,0
ORD00423,CUST0255,Wireless Headphones,Electronics,5,7650.0,38250.0,6054.93,2023-09-23,East,10.0
ORD00664,CUST0298,Winter Jacket,Clothing,3,5800,17400,6482.47,2023-09-23,North,0
ORD01441,CUST0232,Smart Watch Series 5,Electronics,5,22000,110000,16166.09,2023-09-23,West,0
ORD01613,CUST0022,Protein Shaker,Sports,2,450,900,352.18,2023-09-23,Central,0
ORD01798,CUST0109,Slim Fit Jeans,Clothing,3,2200,6600,2421.19,2023-09-23,Central,0
ORD00241,CUST0256,Wireless Headphones,Electronics,4,7650.0,30600.0,2808.35,2023-09-24,Central,10.0
ORD00039,CUST0215,Yoga Mat Premium,Sports,5,1620.0,8100.0,2243.27,2023-09-25,Central,10.0
ORD00056,CUST0205,Bed Sheet Set,Home & Kitchen,3,2800,8400,1825.33,2023-09-25,Central,0
ORD01019,CUST0171,Clean Code,Books,1,416.0,416.0,138.14,2023-09-25,West,20.0
ORD01659,CUST0111,Bed Sheet Set,Home & Kitchen,1,2520.0,2520.0,795.74,2023-09-25,West,10.0
ORD00151,CUST0064,Bed Sheet Set,Home & Kitchen,3,2380.0,7140.0,2230.19,2023-09-26,West,15.0
ORD01469,CUST0236,Laptop Pro X1,Electronics,1,85000,85000,8005.6,2023-09-26,Central,0
ORD00018,CUST0151,Air Fryer Deluxe,Home & Kitchen,2,7125.0,14250.0,2856.94,2023-09-27,West,5.0
ORD00617,CUST0166,Laptop Pro X1,Electronics,5,72250.0,361250.0,58871.0,2023-09-27,North,15.0
ORD00711,CUST0036,Resistance Bands Set,Sports,2,1140.0,2280.0,622.94,2023-09-27,Central,5.0
ORD01910,CUST0048,Wireless Headphones,Electronics,5,7225.0,36125.0,4351.75,2023-09-27,North,15.0
ORD00005,CUST0195,Laptop Pro X1,Electronics,3,68000.0,204000.0,23336.7,2023-09-28,North,20.0
ORD00494,CUST0052,Mechanical Keyboard,Electronics,5,6500,32500,5453.15,2023-09-28,East,0
ORD00627,CUST0074,Winter Jacket,Clothing,2,5220.0,10440.0,3987.35,2023-09-28,Central,10.0
ORD01040,CUST0145,Blender 1000W,Home & Kitchen,5,2800.0,14000.0,4399.28,2023-09-28,East,20.0
ORD01376,CUST0189,Smart Watch Series 5,Electronics,1,18700.0,18700.0,3149.05,2023-09-28,East,15.0
ORD00255,CUST0015,Yoga Mat Premium,Sports,1,1530.0,1530.0,548.94,2023-09-29,North,15.0
ORD00657,CUST0098,Coffee Maker Pro,Home & Kitchen,2,4200,8400,2606.64,2023-09-29,West,0
ORD01338,CUST0277,Coffee Maker Pro,Home & Kitchen,3,4200,12600,3433.11,2023-09-29,North,0
ORD00457,CUST0120,Bed Sheet Set,Home & Kitchen,1,2800,2800,835.88,2023-09-30,South,0
ORD01029,CUST0115,Data Science Handbook,Books,2,520.0,1040.0,481.19,2023-09-30,South,20.0
ORD01270,CUST0268,Wireless Headphones,Electronics,4,7650.0,30600.0,4039.43,2023-09-30,North,10.0
ORD01347,CUST0017,Business Analytics,Books,2,551.0,1102.0,542.12,2023-09-30,South,5.0
ORD00177,CUST0286,Foam Roller,Sports,5,807.5,4037.5,1491.06,2023-10-01,North,15.0
ORD00542,CUST0088,Wireless Headphones,Electronics,3,8075.0,24225.0,4251.7,2023-10-02,East,5.0
ORD01385,CUST0007,Laptop Pro X1,Electronics,2,85000,170000,26692.0,2023-10-02,North,0
ORD00484,CUST0023,Winter Jacket,Clothing,4,5510.0,22040.0,6671.07,2023-10-03,East,5.0
ORD01724,CUST0176,Coffee Maker Pro,Home & Kitchen,5,3360.0,16800.0,5232.69,2023-10-03,Central,20.0
ORD00010,CUST0088,Mechanical Keyboard,Electronics,2,6500,13000,1640.94,2023-10-04,Central,0
ORD00813,CUST0053,Foam Roller,Sports,5,950,4750,1514.71,2023-10-05,South,0
ORD01394,CUST0155,Python Mastery,Books,3,750,2250,1068.93,2023-10-05,Central,0
ORD01480,CUST0106,Coffee Maker Pro,Home & Kitchen,4,3990.0,15960.0,4206.43,2023-10-06,West,5.0
ORD00148,CUST0103,Python Mastery,Books,5,750,3750,1523.14,2023-10-07,South,0
ORD00182,CUST0227,Smart Watch Series 5,Electronics,4,19800.0,79200.0,9836.99,2023-10-07,West,10.0
ORD01510,CUST0258,Winter Jacket,Clothing,5,5800,29000,7558.31,2023-10-07,West,0
ORD00502,CUST0017,Wireless Headphones,Electronics,1,8500,8500,1278.94,2023-10-08,West,0
ORD01826,CUST0287,Bed Sheet Set,Home & Kitchen,2,2520.0,5040.0,1388.23,2023-10-08,South,10.0
ORD00196,CUST0226,Coffee Maker Pro,Home & Kitchen,4,3990.0,15960.0,4703.54,2023-10-09,North,5.0
ORD00789,CUST0150,Yoga Mat Premium,Sports,2,1800,3600,1242.11,2023-10-09,West,0
ORD01762,CUST0294,Smart Watch Series 5,Electronics,2,17600.0,35200.0,6108.88,2023-10-09,West,20.0
ORD00356,CUST0138,Non-stick Cookware Set,Home & Kitchen,2,6800,13600,3061.1,2023-10-10,West,0
ORD00491,CUST0199,Laptop Pro X1,Electronics,4,76500.0,306000.0,34459.48,2023-10-10,Central,10.0
ORD00703,CUST0121,Slim Fit Jeans,Clothing,3,2200,6600,1870.92,2023-10-10,West,0
ORD01610,CUST0161,Foam Roller,Sports,4,950,3800,1012.48,2023-10-10,North,0
ORD01923,CUST0245,Smart Watch Series 5,Electronics,1,18700.0,18700.0,2158.75,2023-10-10,South,15.0
ORD00864,CUST0151,Running Shoes,Clothing,1,3825.0,3825.0,1303.13,2023-10-11,West,15.0
ORD01609,CUST0112,Machine Learning A-Z,Books,1,738.0,738.0,359.97,2023-10-11,West,10.0
ORD01807,CUST0234,Cotton T-Shirt Pack,Clothing,1,1080.0,1080.0,327.4,2023-10-12,South,10.0
ORD00027,CUST0035,Wireless Headphones,Electronics,3,8500,25500,3351.1,2023-10-13,North,0
ORD00055,CUST0099,Slim Fit Jeans,Clothing,3,2200,6600,2790.95,2023-10-13,West,0
ORD00280,CUST0136,Protein Shaker,Sports,4,450,1800,706.18,2023-10-13,Central,0
ORD01719,CUST0159,Cotton T-Shirt Pack,Clothing,4,1020.0,4080.0,1254.25,2023-10-13,North,15.0
ORD01636,CUST0165,Clean Code,Books,2,468.0,936.0,416.06,2023-10-14,West,10.0
ORD00608,CUST0283,Blender 1000W,Home & Kitchen,2,2975.0,5950.0,1731.42,2023-10-15,North,15.0
ORD01039,CUST0060,Running Shoes,Clothing,1,4500,4500,1574.29,2023-10-15,East,0
ORD01604,CUST0196,Coffee Maker Pro,Home & Kitchen,2,4200,8400,2823.72,2023-10-15,West,0
ORD01196,CUST0071,Coffee Maker Pro,Home & Kitchen,3,4200,12600,3975.44,2023-10-16,Central,0
ORD00110,CUST0241,Clean Code,Books,1,520,520,185.96,2023-10-17,East,0
ORD00326,CUST0105,Sports Shorts,Clothing,2,810.0,1620.0,509.2,2023-10-17,West,10.0
ORD01295,CUST0201,Business Analytics,Books,1,522.0,522.0,232.47,2023-10-17,West,10.0
ORD01418,CUST0162,Laptop Pro X1,Electronics,3,85000,255000,45403.81,2023-10-17,North,0
ORD00682,CUST0080,Smart Watch Series 5,Electronics,4,22000,88000,9058.33,2023-10-18,North,0
ORD01177,CUST0300,Python Mastery,Books,1,750,750,254.87,2023-10-18,East,0
ORD01486,CUST0291,Winter Jacket,Clothing,2,5220.0,10440.0,2748.3,2023-10-18,East,10.0
ORD00727,CUST0230,Blender 1000W,Home & Kitchen,1,2975.0,2975.0,610.47,2023-10-19,West,15.0
ORD01490,CUST0168,Sports Shorts,Clothing,4,900,3600,1315.02,2023-10-19,Central,0
ORD01673,CUST0048,Blender 1000W,Home & Kitchen,4,3150.0,12600.0,3046.47,2023-10-19,South,10.0
ORD00072,CUST0249,Bed Sheet Set,Home & Kitchen,3,2660.0,7980.0,1688.75,2023-10-20,South,5.0
ORD00772,CUST0150,Wireless Headphones,Electronics,4,8500,34000,5350.5,2023-10-20,West,0
ORD01126,CUST0132,Blender 1000W,Home & Kitchen,1,3500,3500,984.43,2023-10-20,North,0
ORD01332,CUST0048,Wireless Headphones,Electronics,5,8500,42500,3759.49,2023-10-20,South,0
ORD01627,CUST0209,Resistance Bands Set,Sports,2,1080.0,2160.0,576.4,2023-10-21,Central,10.0
ORD00122,CUST0227,Jump Rope Pro,Sports,2,380,760,242.33,2023-10-22,North,0
